id,name,age,continent,contract_until,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value
12134,M. Marrone,31,oceania,2019,DF,right,1.0,63,63,2.0,240000.0
12135,B. Rotenberg,32,europe,2019,DF,right,1.0,63,63,2.0,200000.0
12136,S. Mmaee,21,europe,2021,DF,right,1.0,63,70,2.0,450000.0
12137,L. Andrenacci,23,europe,2023,GK,right,1.0,63,68,1.0,350000.0
12138,T. Ishikawa,26,asia,2021,MF,right,1.0,63,63,2.0,400000.0
12139,T. Baumgart,20,europe,2021,MF,right,1.0,63,73,2.0,600000.0
12140,T. Handwerker,20,europe,"Jun 30, 2019",DF,left,1.0,63,75,2.0,650000.0
12142,L. Pons,28,south america,2019,ST,right,1.0,63,63,2.0,375000.0
12143,G. Alucema,25,south america,2023,DF,right,1.0,63,66,2.0,375000.0
12144,P. Heredia,28,south america,2018,GK,right,1.0,63,65,1.0,300000.0
12145,A. Cistana,21,europe,2020,DF,right,1.0,63,73,2.0,525000.0
12146,S. Essende,20,europe,"Jun 30, 2019",ST,right,1.0,63,74,2.0,650000.0
12149,S. Horemans,20,europe,"Jun 30, 2019",DF,right,1.0,63,74,2.0,550000.0
12150,O. Tounkara,28,europe,2022,ST,right,1.0,63,63,2.0,375000.0
12153,N. Fujita,31,asia,2021,MF,right,1.0,63,63,2.0,325000.0
12154,S. Gbegnon,26,africa,2021,MF,right,1.0,63,67,2.0,400000.0
12156,Maximiano,23,south america,2018,MF,right,1.0,63,71,2.0,475000.0
12157,M. Al Dhaw,24,africa,2019,MF,right,1.0,63,66,3.0,475000.0
12159,A. Sharahili,24,asia,2021,DF,left,1.0,63,71,2.0,475000.0
12160,S. Pawłowski,31,europe,2019,MF,right,1.0,63,63,3.0,325000.0
12161,K. Schwertfeger,29,europe,2019,MF,right,1.0,63,63,2.0,290000.0
12162,E. Baldini,21,europe,2020,ST,right,1.0,63,74,3.0,625000.0
12163,O. Framelin,21,africa,2020,GK,right,1.0,63,69,1.0,375000.0
12164,T. Conechny,20,south america,"Dec 31, 2018",ST,left,1.0,63,78,2.0,825000.0
12166,F. Cernuto,26,europe,2019,DF,right,1.0,63,66,2.0,375000.0
12167,N. Pierini,19,europe,"Jun 30, 2019",ST,right,1.0,63,81,3.0,800000.0
12168,R. Uldrikis,20,europe,2023,ST,right,1.0,63,78,2.0,825000.0
12170,A. Dijksteel,21,europe,2020,DF,right,1.0,63,74,2.0,550000.0
12173,A. Al Sulayhim,24,asia,2020,MF,right,1.0,63,68,3.0,425000.0
12174,Wanderson,29,south america,2023,MF,left,1.0,63,63,3.0,350000.0
12175,S. Pino,24,south america,2019,ST,right,1.0,63,69,3.0,525000.0
12176,Y. Matsushita,24,asia,2021,MF,left,1.0,63,68,2.0,500000.0
12177,L. Rath,26,europe,2021,DF,left,1.0,63,65,2.0,375000.0
12178,E. Mjelde,34,europe,2018,MF,left,1.0,63,63,3.0,180000.0
12182,B. Babiarz,29,europe,2020,MF,right,1.0,63,63,2.0,290000.0
12183,M. Sans,30,europe,2020,DF,right,1.0,63,63,2.0,270000.0
12184,Fran Cruz,27,europe,2020,DF,right,1.0,63,63,2.0,300000.0
12185,S. Sama,25,europe,2020,DF,right,1.0,63,68,2.0,425000.0
12188,M. Spelmann,31,europe,2019,MF,right,1.0,63,63,2.0,325000.0
12192,J. Arctander Moe,22,europe,2018,DF,left,1.0,63,72,2.0,475000.0
12194,H. Camara,20,asia,2023,ST,right,1.0,63,77,2.0,825000.0
12197,S. Schimmer,24,europe,2020,ST,right,1.0,63,67,2.0,500000.0
12198,Paulo Vitor,19,south america,2020,ST,right,1.0,63,80,3.0,800000.0
12201,W. Viitala,26,europe,2018,GK,right,1.0,63,68,1.0,350000.0
12204,M. Ristl,21,europe,2020,MF,right,1.0,63,70,2.0,450000.0
12205,J. Lungi Sørensen,20,europe,2021,MF,right,1.0,63,74,2.0,625000.0
12206,D. Tshiembe,26,europe,2021,DF,right,1.0,63,66,2.0,375000.0
12207,I. De Santis,21,europe,2020,DF,right,1.0,63,75,2.0,575000.0
12208,L. Krogh Gerson,28,europe,2021,DF,right,1.0,63,63,2.0,300000.0
12209,V. Bindia,28,africa,2018,DF,right,1.0,63,63,2.0,290000.0
12210,A. Ferati,20,europe,2020,MF,left,1.0,63,74,3.0,625000.0
12214,D. Soto,19,south america,2021,DF,left,1.0,63,78,2.0,700000.0
12215,T. Vincensini,24,europe,2019,GK,right,1.0,63,69,1.0,375000.0
12216,A. Al Barakah,27,asia,2020,MF,right,1.0,63,63,2.0,300000.0
12217,D. Barreto,25,south america,2021,MF,right,1.0,63,67,3.0,475000.0
12218,A. Andrianarimanana,27,africa,2020,MF,right,1.0,63,64,2.0,425000.0
12220,D. Jubitana,19,europe,2021,MF,left,1.0,63,75,3.0,650000.0
12224,C. Lindquist,22,europe,2019,DF,right,1.0,63,71,2.0,450000.0
12226,D. Kozica,25,europe,2021,MF,right,1.0,63,66,3.0,475000.0
12227,T. Ephestion,23,europe,2021,MF,left,1.0,63,70,3.0,500000.0
12229,F. Jagiełło,20,europe,2020,MF,right,1.0,63,71,3.0,550000.0
12230,H. Storbæk,32,europe,2019,MF,right,1.0,63,63,2.0,280000.0
12231,M. Mandron,23,europe,2019,ST,left,1.0,63,70,3.0,525000.0
12232,Robert Costa,24,europe,2019,DF,right,1.0,63,72,2.0,500000.0
12234,M. Barreiro,33,south america,2021,ST,right,1.0,63,63,2.0,230000.0
12236,M. Rasmussen,20,europe,2021,ST,left,1.0,63,70,3.0,525000.0
12240,L. Meisl,19,europe,"Jun 30, 2019",DF,right,1.0,63,75,2.0,575000.0
12241,F. Lepore,32,europe,2019,DF,right,1.0,63,63,3.0,200000.0
12242,A. Bah,20,europe,2023,MF,right,1.0,63,75,3.0,650000.0
12243,F. Coniglio,26,south america,"Jun 30, 2019",ST,right,1.0,63,64,2.0,450000.0
12244,J. Hjorth,23,europe,2021,DF,right,1.0,63,72,2.0,500000.0
12247,Ander Cantero,23,europe,"Jun 30, 2019",GK,left,1.0,63,70,1.0,375000.0
12249,Jorge Félix,26,europe,2019,MF,right,1.0,63,63,3.0,400000.0
12250,H. Akino,23,asia,"Jan 31, 2019",MF,left,1.0,63,70,2.0,450000.0
12251,A. Layouni,25,europe,2020,ST,left,1.0,63,64,3.0,450000.0
12252,J. Salazar,21,south america,2021,MF,right,1.0,63,78,3.0,800000.0
12253,M. Kallesøe,21,europe,2020,MF,right,1.0,63,73,3.0,600000.0
12255,R. Guder,23,europe,2020,ST,right,1.0,63,69,2.0,525000.0
12258,O. Kudryk,21,europe,2021,GK,right,1.0,63,73,1.0,450000.0
12260,D. Denić,22,europe,2021,MF,right,1.0,63,73,3.0,575000.0
12263,K. Bielik,20,europe,"Jun 30, 2019",DF,right,1.0,63,78,2.0,725000.0
12268,P. Pflücke,21,europe,2020,MF,left,1.0,63,74,3.0,625000.0
12269,N. Falasco,24,europe,2021,DF,left,1.0,63,66,2.0,375000.0
12271,F. Al Yamani,28,asia,2021,MF,right,1.0,63,63,3.0,300000.0
12272,C. Maboulou,28,africa,2019,MF,right,1.0,63,63,2.0,375000.0
12274,L. Corti,37,south america,2019,GK,right,1.0,63,63,1.0,20000.0
12276,R. Tongyik,21,oceania,2020,DF,right,1.0,63,71,2.0,475000.0
12277,Bolaños,23,europe,2019,MF,right,1.0,63,72,2.0,550000.0
12278,W. Meyiwa,18,africa,2021,MF,right,1.0,63,77,3.0,750000.0
12279,D. Reimann,21,europe,2021,GK,right,1.0,63,73,1.0,450000.0
12280,T. Heintz,19,europe,2021,MF,right,1.0,63,74,2.0,625000.0
12282,A. Mendes Moreira,23,europe,2019,MF,left,1.0,63,69,2.0,500000.0
12284,M. Doucouré,20,europe,2021,DF,left,1.0,62,79,2.0,600000.0
12285,S. Beusnard,26,europe,2021,MF,right,1.0,62,63,2.0,350000.0
12286,J. Kamber,26,europe,2022,DF,left,1.0,62,65,2.0,300000.0
12287,G. Mutombo,22,europe,2021,DF,right,1.0,62,70,2.0,375000.0
12288,B. Lubala,20,africa,2019,MF,right,1.0,62,78,3.0,675000.0
12292,O. Muzayil,25,asia,2019,DF,right,1.0,62,64,2.0,300000.0
12295,Jordi Sánchez,23,europe,2021,ST,right,1.0,62,68,2.0,425000.0
12298,R. Macek,21,europe,"Jun 30, 2019",MF,right,1.0,62,73,3.0,525000.0
12299,Idrisa Sambú,20,europe,2020,MF,right,1.0,62,73,3.0,525000.0
12300,D. Steininger,23,europe,2020,MF,right,1.0,62,70,2.0,450000.0
12301,M. Kuleli,20,asia,2022,GK,right,1.0,62,73,1.0,400000.0
12303,M. Eskihellaç,21,asia,2021,MF,right,1.0,62,70,2.0,450000.0
12306,H. Futami,26,asia,2021,DF,left,1.0,62,62,2.0,260000.0
12307,D. Otto,19,europe,2021,ST,right,1.0,62,81,3.0,650000.0
12309,D. Granli,24,europe,2018,DF,right,1.0,62,69,2.0,375000.0
12310,Túlio Nevinha,30,south america,2021,DF,right,1.0,62,62,2.0,230000.0
12311,D. Sappa,23,south america,2020,GK,right,1.0,62,71,1.0,350000.0
12312,Emilio Bernad,18,europe,2019,GK,right,1.0,62,76,1.0,500000.0
12313,Murilo Mendes,23,south america,2021,ST,right,1.0,62,69,3.0,425000.0
12314,J. Obrian,23,south america,2023,MF,right,1.0,62,69,2.0,425000.0
12315,M. Nicolas,20,europe,2021,GK,right,1.0,62,76,1.0,550000.0
12316,J. Möbius,21,europe,2021,MF,right,1.0,62,73,3.0,525000.0
12321,M. Hongla,20,africa,2021,DF,right,1.0,62,70,2.0,400000.0
12324,N. Erlbeck,25,europe,2020,MF,left,1.0,62,66,2.0,375000.0
12326,M. Hauptmeijer,21,europe,2020,GK,right,1.0,62,72,1.0,375000.0
12327,A. Granlund,28,europe,2020,DF,right,1.0,62,62,2.0,240000.0
12332,R. Shinzato,27,asia,2019,DF,right,1.0,62,63,2.0,290000.0
12333,Borja Estepa,19,europe,2020,ST,right,1.0,62,75,3.0,575000.0
12334,M. Solheim,30,europe,2019,DF,right,1.0,62,62,2.0,220000.0
12336,Rubén Mesa,26,europe,2019,ST,right,1.0,62,65,2.0,375000.0
12338,S. Morishita,32,asia,2021,DF,right,1.0,62,62,2.0,170000.0
12342,A. Ahmed,29,europe,2018,MF,right,1.0,62,62,2.0,290000.0
12343,H. Bilal,20,asia,2021,MF,left,1.0,62,74,2.0,550000.0
12344,J. Soto,26,south america,2021,DF,right,1.0,62,64,2.0,300000.0
12345,M. Léris,20,europe,2020,ST,right,1.0,62,76,2.0,675000.0
12348,F. Adu Kwame,33,africa,2020,DF,left,1.0,62,62,2.0,120000.0
12349,M. Hamoud,33,europe,2019,DF,right,1.0,62,62,2.0,120000.0
12350,I. Alba,23,south america,2023,DF,left,1.0,62,66,2.0,325000.0
12351,A. López,19,europe,"Jun 30, 2019",ST,right,1.0,62,75,3.0,575000.0
12354,G. Diaz,24,south america,2023,DF,left,1.0,62,66,2.0,325000.0
12355,R. ten Hove,20,europe,2021,GK,right,1.0,62,75,1.0,475000.0
12356,Pedro Neto,18,europe,"Jun 30, 2019",ST,left,1.0,62,79,3.0,625000.0
12361,J. Jiménez,24,south america,2021,MF,right,1.0,62,70,2.0,375000.0
12364,R. Hernández,20,south america,2021,DF,right,1.0,62,76,2.0,600000.0
12367,Samuel Manchón,21,europe,2019,MF,right,1.0,62,74,3.0,550000.0
12368,H. Silveira,25,south america,2021,ST,right,1.0,62,67,2.0,400000.0
12373,N. Fofana,28,europe,2019,DF,right,1.0,62,62,2.0,240000.0
12374,A. Golec,28,oceania,2019,DF,left,1.0,62,62,2.0,250000.0
12376,J. Porsan-Clémenté,20,europe,2023,ST,right,1.0,62,70,2.0,450000.0
12377,F. Valenčič,26,europe,2021,MF,left,1.0,62,65,3.0,375000.0
12381,M. Konradsen,22,europe,2021,MF,right,1.0,62,70,3.0,450000.0
12383,S. Gronsveld,22,europe,2019,DF,right,1.0,62,70,2.0,375000.0
12385,M. Shabani,19,europe,2020,MF,right,1.0,62,75,3.0,575000.0
12389,T. Matsuura,29,asia,2021,ST,right,1.0,62,62,3.0,300000.0
12390,D. Pelivan,22,europe,2019,MF,right,1.0,62,71,2.0,400000.0
12392,M. Agger,25,europe,2020,ST,right,1.0,62,64,2.0,375000.0
12395,T. Campanini,19,europe,2020,DF,right,1.0,62,70,2.0,375000.0
12396,K. Larson,26,europe,2020,DF,right,1.0,62,63,2.0,290000.0
12397,A. Boupendza,21,africa,"Jun 30, 2019",ST,right,1.0,62,72,2.0,500000.0
12398,R. Mahazi,26,oceania,2019,MF,right,1.0,62,65,2.0,325000.0
12399,S. Kurt,21,europe,2019,MF,left,1.0,62,68,4.0,425000.0
12400,I. Al Maghrabi,26,asia,2019,ST,right,1.0,62,63,2.0,375000.0
12401,G. Perrulli,33,europe,2021,ST,right,1.0,62,62,2.0,180000.0
12406,C. Rocchia,20,europe,2021,DF,left,1.0,62,76,2.0,600000.0
12409,I. Escobar,22,south america,2020,DF,left,1.0,62,69,2.0,350000.0
12410,Pepê,20,south america,2021,MF,right,1.0,62,75,3.0,575000.0
12413,Q. Bena,20,europe,2020,DF,right,1.0,62,72,2.0,425000.0
12416,L. Pintor,17,europe,2023,ST,right,1.0,62,83,2.0,675000.0
12418,A. Solano,20,south america,2020,DF,right,1.0,62,72,2.0,425000.0
12421,D. Kudła,26,europe,2020,GK,right,1.0,62,66,1.0,270000.0
12426,T. Cicek,26,asia,2020,ST,left,1.0,62,65,2.0,375000.0
12427,A. Mehring,24,south america,2020,GK,right,1.0,62,70,1.0,325000.0
12428,M. Briceño,22,south america,"Dec 31, 2018",ST,right,1.0,62,73,3.0,525000.0
12429,P. Hellquist,27,europe,2019,ST,right,1.0,62,63,2.0,350000.0
12432,L. Moneta,24,europe,"Dec 31, 2018",MF,left,1.0,62,66,2.0,400000.0
12433,S. Hyodo,32,asia,2021,MF,right,1.0,62,62,2.0,230000.0
12434,S. Økland,25,europe,2018,MF,right,1.0,62,66,2.0,375000.0
12435,L. Sapela,35,europe,2019,GK,left,1.0,62,62,1.0,70000.0
12436,J. Tell,21,europe,"Jun 30, 2019",MF,right,1.0,62,71,3.0,475000.0
12437,A. Altuna,26,south america,2019,MF,right,1.0,62,65,2.0,325000.0
12438,A. Rizzo,21,europe,2021,MF,left,1.0,62,72,2.0,500000.0
12440,D. Montoya,22,south america,2021,DF,right,1.0,62,69,2.0,350000.0
12493,M. Hiller,21,europe,2020,GK,right,1.0,62,69,1.0,325000.0
12494,D. Kopacz,19,europe,2022,MF,right,1.0,62,77,3.0,650000.0
12495,H. Massengo,16,europe,2021,MF,right,1.0,62,75,2.0,450000.0
12497,M. Schimpelsberger,27,europe,2022,DF,right,1.0,62,62,2.0,250000.0
12498,M. Juel Andersen,20,europe,2021,DF,right,1.0,62,73,2.0,450000.0
12499,F. Cobos,25,south america,2020,DF,left,1.0,62,67,2.0,325000.0
12501,P. Soiri,23,europe,2021,MF,right,1.0,62,68,2.0,425000.0
12502,J. Yeboah,18,europe,2021,MF,left,1.0,62,83,3.0,675000.0
12503,O. Zawada,22,europe,2021,ST,right,1.0,62,67,2.0,400000.0
12507,Callejón,20,europe,2019,MF,left,1.0,62,74,2.0,525000.0
12508,A. Khrees,27,asia,2019,DF,right,1.0,62,62,2.0,250000.0
12509,M. Owusu,23,europe,2019,MF,right,1.0,62,69,3.0,425000.0
12510,L. Hurtado,23,south america,2021,MF,right,1.0,62,69,2.0,425000.0
12511,F. Ibargüen,24,south america,2021,DF,right,1.0,62,69,2.0,375000.0
12512,A. Boniotti,23,europe,2019,DF,right,1.0,62,67,2.0,350000.0
12513,A. Porcino,23,europe,2023,DF,left,1.0,62,71,2.0,400000.0
12515,J. Livolant,20,europe,"Jun 30, 2019",MF,right,1.0,62,75,2.0,575000.0
12522,D. Santa,26,south america,2022,MF,right,1.0,62,64,2.0,300000.0
12528,M. Fritz,24,europe,2019,DF,right,1.0,62,66,2.0,325000.0
12530,G. Asís,22,south america,2020,DF,right,1.0,62,73,2.0,450000.0
12534,B. Al Mutairi,28,asia,2021,DF,left,1.0,62,62,2.0,240000.0
12535,Sillero,20,europe,2019,DF,right,1.0,62,74,2.0,475000.0
12536,A. Gryszkiewicz,18,europe,2020,DF,left,1.0,62,75,2.0,475000.0
12537,Jon Bakero,21,europe,2021,ST,right,1.0,62,69,2.0,425000.0
12542,J. Koutroumbis,20,oceania,2019,DF,right,1.0,62,72,2.0,425000.0
12543,J. Pretel,23,south america,2021,DF,right,1.0,62,68,2.0,350000.0
12544,K. Nowak,23,europe,2019,MF,right,1.0,62,66,3.0,400000.0
12548,G. Fuentes,21,south america,2021,DF,left,1.0,62,71,2.0,400000.0
12550,L. Maniero,23,europe,2019,GK,right,1.0,62,68,1.0,300000.0
12552,J. Zwarts,19,europe,2019,ST,left,1.0,62,77,3.0,650000.0
12554,R. Fergonzi,29,south america,2021,ST,right,1.0,62,62,3.0,300000.0
12556,A. Pelvas,29,europe,2019,ST,left,1.0,62,62,2.0,300000.0
12558,H. Suárez,24,south america,2021,MF,right,1.0,62,70,2.0,375000.0
12564,N. Pelaitay,25,south america,2019,MF,right,1.0,62,68,2.0,350000.0
12567,D. Facchin,31,europe,2019,GK,right,1.0,62,62,1.0,180000.0
12569,J. Manns,22,europe,2019,DF,right,1.0,62,64,2.0,300000.0
12570,D. Al Qarni,29,asia,2019,MF,right,1.0,62,62,2.0,240000.0
12571,D. Erdoğan,21,asia,2020,MF,right,1.0,62,73,3.0,525000.0
12572,J. Eiswohld,28,europe,2018,DF,right,1.0,62,63,2.0,280000.0
12577,Ernest Forgás,24,europe,2019,ST,right,1.0,62,66,2.0,400000.0
12579,Abenza,22,europe,2019,MF,right,1.0,62,69,2.0,425000.0
12580,D. Schütz,27,europe,2020,MF,right,1.0,62,62,2.0,325000.0
12581,H. Shaian,29,asia,2020,GK,right,1.0,62,62,1.0,200000.0
12584,M. Sak,28,asia,2019,MF,right,1.0,62,62,3.0,300000.0
12586,S. Al Masrahi,31,asia,2019,DF,right,1.0,62,62,2.0,200000.0
12590,L. Lapoussin,22,europe,2021,MF,right,1.0,62,69,3.0,375000.0
12593,Y. Tasaka,32,asia,2021,DF,right,1.0,62,62,3.0,170000.0
12594,N. Estévez,22,south america,2020,MF,right,1.0,62,70,2.0,450000.0
12602,K. Roos,26,europe,2019,GK,right,1.0,62,66,1.0,270000.0
12605,J. Segre,21,europe,"Jun 30, 2019",MF,right,1.0,62,71,2.0,475000.0
12607,J. Clisby,26,oceania,2019,DF,left,1.0,62,64,2.0,300000.0
12609,Kike,18,europe,2019,DF,right,1.0,62,72,2.0,400000.0
12610,C. Akas,24,africa,2020,DF,left,1.0,62,69,2.0,350000.0
12612,A. Al Zubaidi,25,asia,"Jun 30, 2019",DF,right,1.0,62,67,2.0,325000.0
12613,M. Kühne,30,europe,2019,DF,right,1.0,62,62,2.0,220000.0
12616,A. Amaya,17,south america,2021,MF,left,1.0,62,82,3.0,600000.0
12620,W. Pérez,19,south america,2021,MF,left,1.0,62,77,2.0,650000.0
12621,B. Utvik,22,europe,2020,DF,right,1.0,62,69,2.0,375000.0
12622,A. Tabanelli,28,europe,2019,MF,right,1.0,62,62,2.0,300000.0
12626,Fachendinho,26,south america,2021,ST,right,1.0,62,62,3.0,325000.0
12627,Y. van Osch,21,europe,2020,GK,right,1.0,62,74,1.0,425000.0
12630,M. Austin,27,oceania,2019,ST,left,1.0,62,62,3.0,325000.0
12632,M. Piątkowski,33,europe,2019,ST,right,1.0,62,62,3.0,190000.0
12636,I. Anthony,20,africa,2020,DF,right,1.0,62,68,2.0,350000.0
12637,J. Delétraz,32,europe,2019,MF,right,1.0,62,62,2.0,170000.0
12640,Josep Martínez,20,europe,2019,GK,right,1.0,62,75,1.0,475000.0
12643,I. Wadji,23,africa,2021,ST,right,1.0,62,71,2.0,475000.0
12646,M. Gardawski,27,europe,2019,DF,right,1.0,62,62,2.0,325000.0
12649,N. Bustos,19,south america,2020,ST,right,1.0,62,79,2.0,650000.0
12650,Javi Alonso,19,europe,2019,MF,left,1.0,62,78,2.0,650000.0
12651,H. Hosogai,32,asia,2021,MF,right,2.0,62,62,2.0,170000.0
12654,P. Nguinda,22,europe,"Jun 30, 2019",DF,right,1.0,62,69,2.0,350000.0
12658,K. Yamamoto,28,asia,2021,MF,right,1.0,62,62,3.0,300000.0
12659,S. Nakahara,24,asia,"Jan 31, 2019",MF,right,1.0,62,66,2.0,400000.0
12663,S. Rasswalder,31,europe,2019,DF,left,1.0,62,62,2.0,200000.0
12665,F. Baak,19,europe,2019,DF,right,1.0,62,73,2.0,450000.0
12667,R. Pillot,27,europe,2020,GK,right,1.0,62,64,1.0,250000.0
12671,M. Bottani,27,europe,2020,MF,right,1.0,62,62,3.0,325000.0
12673,A. Falch,26,europe,2021,GK,left,1.0,62,67,1.0,280000.0
12675,H. Kawabe,22,asia,2020,MF,right,1.0,62,71,3.0,450000.0
12679,J. Iritier,23,south america,2021,MF,right,1.0,62,68,3.0,425000.0
12683,D. Bachmann,23,europe,"Jun 30, 2019",GK,right,1.0,62,70,1.0,325000.0
12684,D. Olsson,23,europe,2018,DF,left,1.0,62,68,2.0,350000.0
12685,S. Nkansah,22,europe,2020,DF,right,1.0,62,71,2.0,400000.0
12687,V. Méndez,18,south america,2021,MF,right,1.0,62,72,2.0,400000.0
12688,M. Veloso,26,europe,2019,MF,left,1.0,62,63,3.0,350000.0
12689,Y. Arquin,30,europe,2019,MF,right,1.0,62,62,2.0,290000.0
12690,M. Jelavić,24,europe,2019,ST,right,1.0,62,65,2.0,400000.0
12692,J. Villalba,19,south america,2020,ST,right,1.0,62,77,3.0,650000.0
12693,Perera,21,europe,2020,MF,left,1.0,62,73,2.0,450000.0
12694,E. Kane,23,africa,2018,DF,right,1.0,62,71,2.0,400000.0
12699,J. Karlström,23,europe,2019,MF,right,1.0,62,68,2.0,400000.0
12701,L. Watkowiak,22,europe,2019,GK,right,1.0,62,68,1.0,300000.0
12702,O. Sangante,27,africa,2020,MF,right,1.0,62,63,2.0,350000.0
12704,K. Jakob,20,europe,2022,DF,left,1.0,62,76,2.0,600000.0
12705,Dani Sandoval,20,europe,2019,MF,left,1.0,62,80,3.0,675000.0
12706,S. Sprangler,23,europe,2020,MF,right,1.0,62,68,2.0,400000.0
12707,T. Schmidt,24,europe,2019,MF,right,1.0,62,64,2.0,375000.0
12715,S. Mvibudulu,25,africa,2020,ST,right,1.0,62,64,2.0,375000.0
12716,M. Degerlund,20,europe,2021,DF,left,1.0,62,69,2.0,375000.0
12718,J. Delem,25,europe,2019,MF,right,1.0,62,67,2.0,350000.0
12719,André Anderson,18,south america,"Jun 30, 2019",ST,right,1.0,62,79,3.0,625000.0
12721,W. Al Anazi,23,asia,2021,MF,right,1.0,62,69,2.0,425000.0
12725,T. David,21,europe,2019,DF,right,1.0,62,68,3.0,350000.0
12726,A. Danek,23,europe,2021,MF,right,1.0,62,68,3.0,425000.0
12727,F. Mussa,22,africa,2019,MF,left,1.0,62,72,2.0,500000.0
12730,D. Caicedo,18,south america,2021,MF,right,1.0,62,83,3.0,675000.0
12731,D. Oduro,32,africa,2021,MF,right,1.0,62,62,2.0,240000.0
12732,M. Maphangule,26,africa,2021,ST,right,1.0,62,63,2.0,375000.0
12734,Jesús Jiménez,24,europe,2021,MF,right,1.0,62,65,4.0,375000.0
12735,G. Traoré,18,europe,2021,MF,right,1.0,62,75,2.0,475000.0
12737,T. Drage,26,europe,2018,ST,right,1.0,62,63,3.0,350000.0
12738,L. Dajaku,17,europe,2021,ST,right,1.0,62,82,3.0,600000.0
12740,Rayco,21,europe,2020,MF,right,1.0,62,71,2.0,475000.0
12745,R. Kitto,23,oceania,2020,ST,left,1.0,62,66,2.0,400000.0
12747,Y. Verschaeren,16,europe,2021,MF,right,1.0,62,83,3.0,650000.0
12749,M. Osores,21,south america,2020,DF,right,1.0,62,72,2.0,425000.0
12750,M. Gueye,20,africa,2020,ST,right,1.0,62,71,2.0,475000.0
12754,N. Shipnoski,20,europe,2020,MF,right,1.0,62,74,2.0,550000.0
12755,J. Murray,22,oceania,2019,ST,right,1.0,62,69,3.0,425000.0
12757,S. Ambri,20,europe,2020,ST,left,1.0,62,73,3.0,525000.0
12758,R. Sattelmaier,30,europe,2019,GK,right,1.0,62,62,1.0,190000.0
12769,N. Rinderknecht,20,europe,2021,MF,right,1.0,62,76,2.0,650000.0
12770,H. Al Habib,23,asia,2020,MF,right,1.0,62,68,2.0,400000.0
12772,N. Díaz,19,south america,2021,DF,left,1.0,62,73,2.0,450000.0
12774,A. Dadakdeniz,18,asia,2021,GK,right,1.0,62,75,1.0,425000.0
12775,V. Emmersón,22,africa,2021,DF,right,1.0,62,70,2.0,375000.0
12776,V. Mykolenko,19,europe,2019,DF,left,1.0,62,77,2.0,575000.0
12777,K. Çelik,18,asia,2023,ST,right,1.0,62,73,2.0,500000.0
12778,W. Pawłowski,25,europe,2019,GK,right,1.0,62,65,1.0,270000.0
12781,Samuel,21,europe,2019,MF,left,1.0,62,74,2.0,475000.0
12785,Y. Guzmán,20,south america,2019,MF,right,1.0,62,78,2.0,675000.0
12790,J. Gerezgiher,22,europe,2020,MF,right,1.0,62,69,3.0,425000.0
12791,J. Hoffmann,22,europe,2019,MF,right,1.0,62,70,2.0,450000.0
12793,A. Almendra,18,south america,2022,MF,right,1.0,62,81,3.0,625000.0
12796,S. Friðjónsson,22,europe,2021,MF,right,1.0,62,73,2.0,500000.0
12797,F. Illarregui,21,south america,2023,ST,right,1.0,62,72,2.0,500000.0
12799,H. Özkan,20,asia,2020,MF,right,1.0,62,72,2.0,475000.0
12802,F. Russo,23,south america,2020,DF,right,1.0,62,68,2.0,350000.0
12804,Hélton Carvalhal,26,south america,2021,ST,right,1.0,62,62,2.0,325000.0
12805,A. Rossipal,22,europe,2021,DF,left,1.0,62,70,2.0,375000.0
12810,B. Kapacak,18,asia,2021,MF,right,1.0,62,77,2.0,625000.0
12811,M. Bülter,25,europe,2020,MF,right,1.0,62,65,3.0,375000.0
12816,Elbis,25,south america,2021,DF,left,1.0,62,66,2.0,325000.0
12817,M. Kouhyar,20,asia,2019,MF,right,1.0,62,70,3.0,450000.0
12821,J. Sanchez,23,south america,2023,MF,right,1.0,62,70,3.0,450000.0
12822,F. Onyeka,20,africa,2023,ST,right,1.0,62,74,3.0,550000.0
12823,C. Krempicki,23,europe,2019,MF,right,1.0,62,68,3.0,400000.0
12824,Marc Vales,28,europe,2020,DF,right,1.0,62,64,2.0,290000.0
12825,I. Lučić,23,europe,2020,GK,right,1.0,62,69,1.0,325000.0
12828,A. Dávila,19,south america,2020,ST,left,1.0,62,76,2.0,650000.0
12830,Quinti,21,europe,2019,DF,left,1.0,62,69,2.0,375000.0
12831,I. Ljubić,21,europe,"Jun 30, 2019",MF,right,1.0,62,72,2.0,475000.0
12832,F. Barceló,25,south america,2021,ST,right,1.0,62,67,2.0,400000.0
12833,K. Fukai,23,asia,2021,MF,right,1.0,62,68,3.0,350000.0
12835,J. Odgaard,19,europe,2023,ST,left,1.0,62,80,3.0,650000.0
12836,T. Bunmathan,28,asia,2020,DF,left,1.0,62,62,2.0,240000.0
12838,L. Fomba,20,europe,2022,MF,right,1.0,62,76,2.0,600000.0
12844,V. Slivka,23,europe,2020,MF,right,1.0,62,68,3.0,400000.0
12845,W. Hashimoto,31,asia,2021,DF,left,1.0,62,62,2.0,200000.0
12846,J. Broh Tonye,21,europe,"Jun 30, 2019",MF,right,1.0,62,71,2.0,475000.0
12847,A. Kanté,23,africa,2023,MF,right,1.0,62,68,2.0,425000.0
12850,F. Mayer,20,europe,2019,DF,right,1.0,62,76,2.0,600000.0
